# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
1.750e+02, 5.000e-01, -3.450e+02, 4.070e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.274e+02, 1.006e+03, 6.764e-02
1.750e+02, 5.000e-01, -3.150e+02, 4.041e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.286e+02, 1.007e+03, 6.765e-02
1.750e+02, 5.000e-01, -2.850e+02, 4.011e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.299e+02, 1.007e+03, 6.766e-02
1.750e+02, 5.000e-01, -2.550e+02, 3.982e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.313e+02, 1.007e+03, 6.768e-02
1.750e+02, 5.000e-01, -2.250e+02, 3.952e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.329e+02, 1.007e+03, 6.769e-02
1.750e+02, 5.000e-01, -1.950e+02, 3.922e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.347e+02, 1.008e+03, 6.771e-02
1.750e+02, 5.000e-01, -1.650e+02, 3.893e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.367e+02, 1.008e+03, 6.773e-02
1.750e+02, 5.000e-01, -1.350e+02, 3.868e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.392e+02, 1.008e+03, 5.928e-02
1.750e+02, 5.000e-01, -1.050e+02, 3.852e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.412e+02, 1.008e+03, 3.389e-02
1.750e+02, 5.000e-01, -7.500e+01, 3.822e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.425e+02, 1.009e+03, 3.389e-02
1.750e+02, 5.000e-01, -4.500e+01, 3.793e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.440e+02, 1.009e+03, 3.390e-02
1.750e+02, 5.000e-01, -1.500e+01, 3.763e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.455e+02, 1.009e+03, 3.391e-02
2.450e+02, 5.000e-01, -1.185e+03, 4.080e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.613e+02, 9.959e+02, 3.346e-08
2.450e+02, 5.000e-01, -1.155e+03, 4.208e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.689e+02, 9.966e+02, 3.349e-08
2.450e+02, 5.000e-01, -1.125e+03, 4.459e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.822e+02, 9.979e+02, 3.353e-08
2.450e+02, 5.000e-01, -1.095e+03, 4.756e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.968e+02, 9.994e+02, 2.099e-02
2.450e+02, 5.000e-01, -1.065e+03, 4.781e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.997e+02, 9.999e+02, 8.399e-02
2.450e+02, 5.000e-01, -1.035e+03, 4.752e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.008e+02, 1.000e+03, 8.402e-02
2.450e+02, 5.000e-01, -1.005e+03, 4.722e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.021e+02, 1.001e+03, 8.405e-02
2.450e+02, 5.000e-01, -9.750e+02, 4.693e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.038e+02, 1.001e+03, 8.408e-02
2.450e+02, 5.000e-01, -9.450e+02, 4.663e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.058e+02, 1.001e+03, 8.412e-02
2.450e+02, 5.000e-01, -9.150e+02, 4.634e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.079e+02, 1.002e+03, 8.416e-02
2.450e+02, 5.000e-01, -8.850e+02, 4.604e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.101e+02, 1.002e+03, 8.420e-02
2.450e+02, 5.000e-01, -8.550e+02, 4.594e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.118e+02, 1.003e+03, 3.369e-02
2.450e+02, 5.000e-01, -8.250e+02, 4.564e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.121e+02, 1.003e+03, 3.370e-02
2.450e+02, 5.000e-01, -7.950e+02, 4.534e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.124e+02, 1.003e+03, 3.370e-02
2.450e+02, 5.000e-01, -7.650e+02, 4.504e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.127e+02, 1.003e+03, 3.371e-02
2.450e+02, 5.000e-01, -7.350e+02, 4.474e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.128e+02, 1.003e+03, 3.371e-02
2.450e+02, 5.000e-01, -7.050e+02, 4.425e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.126e+02, 1.003e+03, 6.743e-02
2.450e+02, 5.000e-01, -6.750e+02, 4.396e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.135e+02, 1.004e+03, 6.744e-02
2.450e+02, 5.000e-01, -6.450e+02, 4.366e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.143e+02, 1.004e+03, 6.746e-02
2.450e+02, 5.000e-01, -6.150e+02, 4.337e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.152e+02, 1.004e+03, 6.747e-02
2.450e+02, 5.000e-01, -5.850e+02, 4.307e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.161e+02, 1.004e+03, 6.749e-02
2.450e+02, 5.000e-01, -5.550e+02, 4.278e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.171e+02, 1.004e+03, 6.750e-02
2.450e+02, 5.000e-01, -5.250e+02, 4.248e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.181e+02, 1.005e+03, 6.752e-02
2.450e+02, 5.000e-01, -4.950e+02, 4.219e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.192e+02, 1.005e+03, 6.753e-02
2.450e+02, 5.000e-01, -4.650e+02, 4.189e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.203e+02, 1.005e+03, 6.755e-02
2.450e+02, 5.000e-01, -4.350e+02, 4.159e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.219e+02, 1.005e+03, 8.446e-02
2.450e+02, 5.000e-01, -4.050e+02, 4.129e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.238e+02, 1.006e+03, 8.449e-02
2.450e+02, 5.000e-01, -3.750e+02, 4.100e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.258e+02, 1.006e+03, 8.452e-02
2.450e+02, 5.000e-01, -3.450e+02, 4.070e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.274e+02, 1.006e+03, 6.764e-02
2.450e+02, 5.000e-01, -3.150e+02, 4.041e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.287e+02, 1.007e+03, 6.765e-02
2.450e+02, 5.000e-01, -2.850e+02, 4.011e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.301e+02, 1.007e+03, 6.766e-02
2.450e+02, 5.000e-01, -2.550e+02, 3.982e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.315e+02, 1.007e+03, 6.768e-02
2.450e+02, 5.000e-01, -2.250e+02, 3.952e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.331e+02, 1.007e+03, 6.769e-02
2.450e+02, 5.000e-01, -1.950e+02, 3.922e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
2.450e+02, 5.000e-01, -1.650e+02, 3.893e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.370e+02, 1.008e+03, 6.773e-02
2.450e+02, 5.000e-01, -1.350e+02, 3.868e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.394e+02, 1.008e+03, 5.928e-02
2.450e+02, 5.000e-01, -1.050e+02, 3.852e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.414e+02, 1.008e+03, 3.389e-02
2.450e+02, 5.000e-01, -7.500e+01, 3.822e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.427e+02, 1.009e+03, 3.389e-02
2.450e+02, 5.000e-01, -4.500e+01, 3.793e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.441e+02, 1.009e+03, 3.390e-02
2.450e+02, 5.000e-01, -1.500e+01, 3.763e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.455e+02, 1.009e+03, 3.391e-02
3.150e+02, 5.000e-01, -1.185e+03, 4.146e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.649e+02, 9.962e+02, 3.347e-08
3.150e+02, 5.000e-01, -1.155e+03, 4.280e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.726e+02, 9.969e+02, 3.350e-08
3.150e+02, 5.000e-01, -1.125e+03, 4.551e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.865e+02, 9.983e+02, 3.354e-08
3.150e+02, 5.000e-01, -1.095e+03, 4.797e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.986e+02, 9.996e+02, 6.298e-02
3.150e+02, 5.000e-01, -1.065e+03, 4.781e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.998e+02, 9.999e+02, 8.399e-02
3.150e+02, 5.000e-01, -1.035e+03, 4.752e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.008e+02, 1.000e+03, 8.402e-02
3.150e+02, 5.000e-01, -1.005e+03, 4.722e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.022e+02, 1.001e+03, 8.405e-02
3.150e+02, 5.000e-01, -9.750e+02, 4.693e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.039e+02, 1.001e+03, 8.408e-02
3.150e+02, 5.000e-01, -9.450e+02, 4.663e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.059e+02, 1.001e+03, 8.412e-02
3.150e+02, 5.000e-01, -9.150e+02, 4.634e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.080e+02, 1.002e+03, 8.416e-02
3.150e+02, 5.000e-01, -8.850e+02, 4.604e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.102e+02, 1.002e+03, 8.421e-02
3.150e+02, 5.000e-01, -8.550e+02, 4.594e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.119e+02, 1.003e+03, 3.369e-02
3.150e+02, 5.000e-01, -8.250e+02, 4.564e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.122e+02, 1.003e+03, 3.370e-02
3.150e+02, 5.000e-01, -7.950e+02, 4.534e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.125e+02, 1.003e+03, 3.370e-02
