# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
1.575e+03, 5.000e-01, -1.050e+02, 3.828e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.575e+03, 5.000e-01, -7.500e+01, 3.799e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.423e+02, 1.009e+03, 3.389e-02
1.575e+03, 5.000e-01, -4.500e+01, 3.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.435e+02, 1.009e+03, 3.390e-02
1.575e+03, 5.000e-01, -1.500e+01, 3.739e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.446e+02, 1.009e+03, 3.390e-02
1.645e+03, 5.000e-01, -1.185e+03, 4.824e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.972e+02, 9.992e+02, 3.358e-08
1.645e+03, 5.000e-01, -1.155e+03, 4.814e+07, 0.000e+00, 1.173e-06, 0.000e+00, 8.971e+02, 9.992e+02, 3.940e-08
1.645e+03, 5.000e-01, -1.125e+03, 4.816e+07, 0.000e+00, 4.609e-02, 0.000e+00, 8.975e+02, 1.009e+03, 3.914e+03
1.645e+03, 5.000e-01, -1.095e+03, 4.788e+07, 0.000e+00, 6.141e-02, 0.000e+00, 8.973e+02, 1.013e+03, 5.225e+03
1.645e+03, 5.000e-01, -1.065e+03, 4.758e+07, 0.000e+00, 6.125e-02, 0.000e+00, 8.975e+02, 1.013e+03, 5.212e+03
1.645e+03, 5.000e-01, -1.035e+03, 4.729e+07, 0.000e+00, 4.799e-02, 0.000e+00, 8.989e+02, 1.010e+03, 4.075e+03
1.645e+03, 5.000e-01, -1.005e+03, 4.699e+07, 0.000e+00, 3.286e-02, 0.000e+00, 9.017e+02, 1.008e+03, 2.781e+03
1.645e+03, 5.000e-01, -9.750e+02, 4.669e+07, 0.000e+00, 2.961e-02, 0.000e+00, 9.048e+02, 1.008e+03, 2.506e+03
1.645e+03, 5.000e-01, -9.450e+02, 4.640e+07, 0.000e+00, 2.414e-02, 0.000e+00, 9.074e+02, 1.007e+03, 2.042e+03
1.645e+03, 5.000e-01, -9.150e+02, 4.610e+07, 0.000e+00, 1.557e-02, 0.000e+00, 9.092e+02, 1.005e+03, 1.315e+03
1.645e+03, 5.000e-01, -8.850e+02, 4.581e+07, 0.000e+00, 7.774e-03, 0.000e+00, 9.098e+02, 1.004e+03, 6.557e+02
1.645e+03, 5.000e-01, -8.550e+02, 4.551e+07, 0.000e+00, 4.101e-03, 0.000e+00, 9.102e+02, 1.003e+03, 3.457e+02
1.645e+03, 5.000e-01, -8.250e+02, 4.521e+07, 0.000e+00, 2.435e-03, 0.000e+00, 9.108e+02, 1.003e+03, 2.052e+02
1.645e+03, 5.000e-01, -7.950e+02, 4.497e+07, 0.000e+00, 6.686e-03, 0.000e+00, 9.125e+02, 1.005e+03, 4.042e+02
1.645e+03, 5.000e-01, -7.650e+02, 4.481e+07, 0.000e+00, 6.541e-04, 0.000e+00, 9.141e+02, 1.004e+03, 2.206e+01
1.645e+03, 5.000e-01, -7.350e+02, 4.451e+07, 0.000e+00, 1.322e-06, 0.000e+00, 9.143e+02, 1.004e+03, 4.459e-02
1.645e+03, 5.000e-01, -7.050e+02, 4.421e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.145e+02, 1.004e+03, 3.373e-02
1.645e+03, 5.000e-01, -6.750e+02, 4.392e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.146e+02, 1.004e+03, 3.373e-02
1.645e+03, 5.000e-01, -6.450e+02, 4.362e+07, 0.000e+00, 3.579e-06, 0.000e+00, 9.147e+02, 1.004e+03, 1.207e-01
1.645e+03, 5.000e-01, -6.150e+02, 4.313e+07, 0.000e+00, 1.113e-02, 0.000e+00, 9.143e+02, 1.006e+03, 7.532e+02
1.645e+03, 5.000e-01, -5.850e+02, 4.283e+07, 0.000e+00, 1.384e-04, 0.000e+00, 9.152e+02, 1.004e+03, 9.341e+00
1.645e+03, 5.000e-01, -5.550e+02, 4.254e+07, 0.000e+00, 1.603e-06, 0.000e+00, 9.162e+02, 1.004e+03, 1.082e-01
1.645e+03, 5.000e-01, -5.250e+02, 4.224e+07, 0.000e+00, 1.279e-06, 0.000e+00, 9.171e+02, 1.005e+03, 8.637e-02
1.645e+03, 5.000e-01, -4.950e+02, 4.195e+07, 0.000e+00, 1.062e-06, 0.000e+00, 9.182e+02, 1.005e+03, 7.172e-02
1.645e+03, 5.000e-01, -4.650e+02, 4.165e+07, 0.000e+00, 1.001e-06, 0.000e+00, 9.193e+02, 1.005e+03, 6.763e-02
1.645e+03, 5.000e-01, -4.350e+02, 4.135e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.210e+02, 1.005e+03, 8.447e-02
1.645e+03, 5.000e-01, -4.050e+02, 4.106e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.231e+02, 1.006e+03, 8.448e-02
1.645e+03, 5.000e-01, -3.750e+02, 4.076e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.251e+02, 1.006e+03, 8.452e-02
1.645e+03, 5.000e-01, -3.450e+02, 4.047e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.271e+02, 1.006e+03, 7.186e-02
1.645e+03, 5.000e-01, -3.150e+02, 4.017e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.286e+02, 1.007e+03, 6.765e-02
1.645e+03, 5.000e-01, -2.850e+02, 3.987e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.300e+02, 1.007e+03, 6.766e-02
1.645e+03, 5.000e-01, -2.550e+02, 3.958e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.315e+02, 1.007e+03, 6.768e-02
1.645e+03, 5.000e-01, -2.250e+02, 3.928e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.332e+02, 1.007e+03, 6.770e-02
1.645e+03, 5.000e-01, -1.950e+02, 3.899e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.351e+02, 1.008e+03, 6.771e-02
1.645e+03, 5.000e-01, -1.650e+02, 3.869e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.371e+02, 1.008e+03, 6.773e-02
1.645e+03, 5.000e-01, -1.350e+02, 3.844e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.394e+02, 1.008e+03, 5.929e-02
1.645e+03, 5.000e-01, -1.050e+02, 3.828e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.412e+02, 1.008e+03, 3.389e-02
1.645e+03, 5.000e-01, -7.500e+01, 3.799e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.423e+02, 1.009e+03, 3.389e-02
1.645e+03, 5.000e-01, -4.500e+01, 3.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.434e+02, 1.009e+03, 3.390e-02
1.645e+03, 5.000e-01, -1.500e+01, 3.739e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.446e+02, 1.009e+03, 3.390e-02
1.715e+03, 5.000e-01, -1.185e+03, 4.851e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.983e+02, 9.993e+02, 3.358e-08
1.715e+03, 5.000e-01, -1.155e+03, 4.833e+07, 0.000e+00, 1.126e-06, 0.000e+00, 8.979e+02, 9.993e+02, 3.780e-08
1.715e+03, 5.000e-01, -1.125e+03, 4.817e+07, 9.066e-07, 4.620e-02, 0.000e+00, 8.978e+02, 1.010e+03, 3.927e+03
1.715e+03, 5.000e-01, -1.095e+03, 4.788e+07, 2.421e-05, 6.147e-02, 0.000e+00, 8.975e+02, 1.013e+03, 5.232e+03
1.715e+03, 5.000e-01, -1.065e+03, 4.758e+07, 3.134e-06, 6.138e-02, 0.000e+00, 8.976e+02, 1.013e+03, 5.224e+03
1.715e+03, 5.000e-01, -1.035e+03, 4.729e+07, 0.000e+00, 5.068e-02, 0.000e+00, 8.991e+02, 1.011e+03, 4.305e+03
1.715e+03, 5.000e-01, -1.005e+03, 4.699e+07, 0.000e+00, 3.816e-02, 0.000e+00, 9.028e+02, 1.009e+03, 3.234e+03
1.715e+03, 5.000e-01, -9.750e+02, 4.669e+07, 0.000e+00, 3.711e-02, 0.000e+00, 9.069e+02, 1.010e+03, 3.147e+03
1.715e+03, 5.000e-01, -9.450e+02, 4.640e+07, 0.000e+00, 3.049e-02, 0.000e+00, 9.101e+02, 1.009e+03, 2.584e+03
1.715e+03, 5.000e-01, -9.150e+02, 4.610e+07, 0.000e+00, 2.215e-02, 0.000e+00, 9.120e+02, 1.007e+03, 1.875e+03
1.715e+03, 5.000e-01, -8.850e+02, 4.581e+07, 0.000e+00, 1.461e-02, 0.000e+00, 9.128e+02, 1.006e+03, 1.235e+03
1.715e+03, 5.000e-01, -8.550e+02, 4.551e+07, 0.000e+00, 9.673e-03, 0.000e+00, 9.131e+02, 1.005e+03, 8.168e+02
1.715e+03, 5.000e-01, -8.250e+02, 4.521e+07, 0.000e+00, 6.227e-03, 0.000e+00, 9.132e+02, 1.005e+03, 5.255e+02
1.715e+03, 5.000e-01, -7.950e+02, 4.497e+07, 0.000e+00, 7.485e-03, 0.000e+00, 9.139e+02, 1.005e+03, 4.949e+02
1.715e+03, 5.000e-01, -7.650e+02, 4.481e+07, 0.000e+00, 2.079e-04, 0.000e+00, 9.144e+02, 1.004e+03, 7.012e+00
1.715e+03, 5.000e-01, -7.350e+02, 4.451e+07, 0.000e+00, 1.020e-06, 0.000e+00, 9.144e+02, 1.004e+03, 3.440e-02
1.715e+03, 5.000e-01, -7.050e+02, 4.421e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.145e+02, 1.004e+03, 3.373e-02
1.715e+03, 5.000e-01, -6.750e+02, 4.392e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.147e+02, 1.004e+03, 3.373e-02
1.715e+03, 5.000e-01, -6.450e+02, 4.362e+07, 0.000e+00, 1.133e-06, 0.000e+00, 9.149e+02, 1.004e+03, 3.823e-02
1.715e+03, 5.000e-01, -6.150e+02, 4.313e+07, 0.000e+00, 1.122e-03, 0.000e+00, 9.144e+02, 1.004e+03, 7.570e+01
1.715e+03, 5.000e-01, -5.850e+02, 4.283e+07, 0.000e+00, 2.480e-05, 0.000e+00, 9.154e+02, 1.004e+03, 1.674e+00
1.715e+03, 5.000e-01, -5.550e+02, 4.254e+07, 0.000e+00, 1.011e-06, 0.000e+00, 9.164e+02, 1.004e+03, 6.824e-02
1.715e+03, 5.000e-01, -5.250e+02, 4.224e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.174e+02, 1.005e+03, 6.753e-02
1.715e+03, 5.000e-01, -4.950e+02, 4.195e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.184e+02, 1.005e+03, 6.753e-02
1.715e+03, 5.000e-01, -4.650e+02, 4.165e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.195e+02, 1.005e+03, 6.754e-02
1.715e+03, 5.000e-01, -4.350e+02, 4.135e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.208e+02, 1.005e+03, 8.445e-02
1.715e+03, 5.000e-01, -4.050e+02, 4.106e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.228e+02, 1.006e+03, 8.448e-02
1.715e+03, 5.000e-01, -3.750e+02, 4.076e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.249e+02, 1.006e+03, 8.451e-02
1.715e+03, 5.000e-01, -3.450e+02, 4.047e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.269e+02, 1.006e+03, 7.186e-02
1.715e+03, 5.000e-01, -3.150e+02, 4.017e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.284e+02, 1.007e+03, 6.765e-02
1.715e+03, 5.000e-01, -2.850e+02, 3.987e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.298e+02, 1.007e+03, 6.766e-02
1.715e+03, 5.000e-01, -2.550e+02, 3.958e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.314e+02, 1.007e+03, 6.768e-02
1.715e+03, 5.000e-01, -2.250e+02, 3.928e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.331e+02, 1.007e+03, 6.770e-02
1.715e+03, 5.000e-01, -1.950e+02, 3.899e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
1.715e+03, 5.000e-01, -1.650e+02, 3.869e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.369e+02, 1.008e+03, 6.773e-02
1.715e+03, 5.000e-01, -1.350e+02, 3.840e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.390e+02, 1.008e+03, 6.775e-02
1.715e+03, 5.000e-01, -1.050e+02, 3.828e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.715e+03, 5.000e-01, -7.500e+01, 3.799e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.424e+02, 1.009e+03, 3.389e-02
1.715e+03, 5.000e-01, -4.500e+01, 3.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.435e+02, 1.009e+03, 3.390e-02
1.715e+03, 5.000e-01, -1.500e+01, 3.739e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.446e+02, 1.009e+03, 3.390e-02
1.785e+03, 5.000e-01, -1.185e+03, 4.866e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.990e+02, 9.994e+02, 3.358e-08
1.785e+03, 5.000e-01, -1.155e+03, 4.842e+07, 0.000e+00, 4.675e-05, 0.000e+00, 8.985e+02, 9.994e+02, 1.570e-06
1.785e+03, 5.000e-01, -1.125e+03, 4.818e+07, 7.660e-05, 6.156e-02, 0.000e+00, 8.984e+02, 1.013e+03, 5.244e+03
1.785e+03, 5.000e-01, -1.095e+03, 4.788e+07, 1.208e-04, 6.149e-02, 0.000e+00, 8.981e+02, 1.013e+03, 5.242e+03
1.785e+03, 5.000e-01, -1.065e+03, 4.759e+07, 3.023e-05, 6.142e-02, 0.000e+00, 8.978e+02, 1.013e+03, 5.229e+03
1.785e+03, 5.000e-01, -1.035e+03, 4.729e+07, 0.000e+00, 5.574e-02, 0.000e+00, 8.983e+02, 1.012e+03, 4.739e+03
1.785e+03, 5.000e-01, -1.005e+03, 4.699e+07, 0.000e+00, 3.335e-02, 0.000e+00, 9.007e+02, 1.007e+03, 2.823e+03
1.785e+03, 5.000e-01, -9.750e+02, 4.669e+07, 0.000e+00, 3.946e-02, 0.000e+00, 9.046e+02, 1.010e+03, 3.347e+03
1.785e+03, 5.000e-01, -9.450e+02, 4.640e+07, 0.000e+00, 3.630e-02, 0.000e+00, 9.083e+02, 1.010e+03, 3.079e+03
1.785e+03, 5.000e-01, -9.150e+02, 4.610e+07, 0.000e+00, 3.038e-02, 0.000e+00, 9.110e+02, 1.009e+03, 2.575e+03
1.785e+03, 5.000e-01, -8.850e+02, 4.580e+07, 0.000e+00, 2.341e-02, 0.000e+00, 9.124e+02, 1.008e+03, 1.982e+03
1.785e+03, 5.000e-01, -8.550e+02, 4.551e+07, 0.000e+00, 1.718e-02, 0.000e+00, 9.129e+02, 1.007e+03, 1.453e+03
1.785e+03, 5.000e-01, -8.250e+02, 4.521e+07, 0.000e+00, 1.187e-02, 0.000e+00, 9.129e+02, 1.006e+03, 1.003e+03
1.785e+03, 5.000e-01, -7.950e+02, 4.497e+07, 0.000e+00, 8.331e-03, 0.000e+00, 9.131e+02, 1.005e+03, 5.960e+02
1.785e+03, 5.000e-01, -7.650e+02, 4.481e+07, 0.000e+00, 1.886e-04, 0.000e+00, 9.136e+02, 1.003e+03, 6.359e+00
1.785e+03, 5.000e-01, -7.350e+02, 4.451e+07, 0.000e+00, 1.019e-06, 0.000e+00, 9.139e+02, 1.004e+03, 3.438e-02
1.785e+03, 5.000e-01, -7.050e+02, 4.421e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.142e+02, 1.004e+03, 3.372e-02
1.785e+03, 5.000e-01, -6.750e+02, 4.392e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.145e+02, 1.004e+03, 3.373e-02
1.785e+03, 5.000e-01, -6.450e+02, 4.362e+07, 0.000e+00, 1.001e-06, 0.000e+00, 9.148e+02, 1.004e+03, 3.375e-02
1.785e+03, 5.000e-01, -6.150e+02, 4.313e+07, 0.000e+00, 1.496e-05, 0.000e+00, 9.145e+02, 1.004e+03, 1.010e+00
1.785e+03, 5.000e-01, -5.850e+02, 4.283e+07, 0.000e+00, 1.056e-06, 0.000e+00, 9.155e+02, 1.004e+03, 7.129e-02
1.785e+03, 5.000e-01, -5.550e+02, 4.254e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.165e+02, 1.004e+03, 6.750e-02
1.785e+03, 5.000e-01, -5.250e+02, 4.224e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.175e+02, 1.005e+03, 6.751e-02
1.785e+03, 5.000e-01, -4.950e+02, 4.195e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.185e+02, 1.005e+03, 6.753e-02
1.785e+03, 5.000e-01, -4.650e+02, 4.165e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.195e+02, 1.005e+03, 6.754e-02
1.785e+03, 5.000e-01, -4.350e+02, 4.135e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.209e+02, 1.005e+03, 8.445e-02
1.785e+03, 5.000e-01, -4.050e+02, 4.106e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.228e+02, 1.006e+03, 8.448e-02
1.785e+03, 5.000e-01, -3.750e+02, 4.076e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.249e+02, 1.006e+03, 8.451e-02
1.785e+03, 5.000e-01, -3.450e+02, 4.047e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.269e+02, 1.006e+03, 7.186e-02
1.785e+03, 5.000e-01, -3.150e+02, 4.017e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.283e+02, 1.007e+03, 6.765e-02
1.785e+03, 5.000e-01, -2.850e+02, 3.987e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.298e+02, 1.007e+03, 6.766e-02
1.785e+03, 5.000e-01, -2.550e+02, 3.958e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.313e+02, 1.007e+03, 6.768e-02
1.785e+03, 5.000e-01, -2.250e+02, 3.928e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.330e+02, 1.007e+03, 6.769e-02
1.785e+03, 5.000e-01, -1.950e+02, 3.899e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.348e+02, 1.008e+03, 6.771e-02
1.785e+03, 5.000e-01, -1.650e+02, 3.869e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.368e+02, 1.008e+03, 6.773e-02
1.785e+03, 5.000e-01, -1.350e+02, 3.840e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.389e+02, 1.008e+03, 6.775e-02
1.785e+03, 5.000e-01, -1.050e+02, 3.828e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.785e+03, 5.000e-01, -7.500e+01, 3.799e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.424e+02, 1.009e+03, 3.389e-02
1.785e+03, 5.000e-01, -4.500e+01, 3.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.435e+02, 1.009e+03, 3.390e-02
1.785e+03, 5.000e-01, -1.500e+01, 3.739e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.446e+02, 1.009e+03, 3.390e-02
1.855e+03, 5.000e-01, -1.185e+03, 4.869e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.993e+02, 9.995e+02, 3.358e-08
1.855e+03, 5.000e-01, -1.155e+03, 4.844e+07, 0.000e+00, 4.663e-05, 0.000e+00, 8.990e+02, 9.995e+02, 1.566e-06
1.855e+03, 5.000e-01, -1.125e+03, 4.818e+07, 1.872e-04, 6.159e-02, 0.000e+00, 8.993e+02, 1.013e+03, 5.255e+03
1.855e+03, 5.000e-01, -1.095e+03, 4.788e+07, 2.652e-04, 6.153e-02, 0.000e+00, 8.993e+02, 1.013e+03, 5.256e+03
1.855e+03, 5.000e-01, -1.065e+03, 4.759e+07, 1.314e-04, 6.145e-02, 0.000e+00, 8.986e+02, 1.013e+03, 5.240e+03
1.855e+03, 5.000e-01, -1.035e+03, 4.729e+07, 0.000e+00, 5.875e-02, 0.000e+00, 8.981e+02, 1.013e+03, 4.998e+03
1.855e+03, 5.000e-01, -1.005e+03, 4.699e+07, 0.000e+00, 3.308e-02, 0.000e+00, 8.986e+02, 1.007e+03, 2.799e+03
1.855e+03, 5.000e-01, -9.750e+02, 4.669e+07, 0.000e+00, 3.358e-02, 0.000e+00, 9.004e+02, 1.008e+03, 2.842e+03
1.855e+03, 5.000e-01, -9.450e+02, 4.640e+07, 0.000e+00, 3.457e-02, 0.000e+00, 9.029e+02, 1.008e+03, 2.928e+03
1.855e+03, 5.000e-01, -9.150e+02, 4.610e+07, 0.000e+00, 3.127e-02, 0.000e+00, 9.052e+02, 1.008e+03, 2.648e+03
1.855e+03, 5.000e-01, -8.850e+02, 4.580e+07, 0.000e+00, 2.536e-02, 0.000e+00, 9.068e+02, 1.007e+03, 2.146e+03
1.855e+03, 5.000e-01, -8.550e+02, 4.551e+07, 0.000e+00, 1.728e-02, 0.000e+00, 9.078e+02, 1.006e+03, 1.460e+03
1.855e+03, 5.000e-01, -8.250e+02, 4.521e+07, 0.000e+00, 8.438e-03, 0.000e+00, 9.087e+02, 1.004e+03, 7.119e+02
1.855e+03, 5.000e-01, -7.950e+02, 4.497e+07, 0.000e+00, 4.667e-03, 0.000e+00, 9.106e+02, 1.004e+03, 2.975e+02
1.855e+03, 5.000e-01, -7.650e+02, 4.481e+07, 0.000e+00, 1.822e-04, 0.000e+00, 9.122e+02, 1.003e+03, 6.142e+00
1.855e+03, 5.000e-01, -7.350e+02, 4.451e+07, 0.000e+00, 1.021e-06, 0.000e+00, 9.130e+02, 1.003e+03, 3.441e-02
1.855e+03, 5.000e-01, -7.050e+02, 4.421e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.137e+02, 1.004e+03, 3.372e-02
1.855e+03, 5.000e-01, -6.750e+02, 4.392e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.143e+02, 1.004e+03, 3.373e-02
1.855e+03, 5.000e-01, -6.450e+02, 4.362e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.147e+02, 1.004e+03, 3.373e-02
1.855e+03, 5.000e-01, -6.150e+02, 4.313e+07, 0.000e+00, 1.008e-06, 0.000e+00, 9.145e+02, 1.004e+03, 6.798e-02
1.855e+03, 5.000e-01, -5.850e+02, 4.283e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.155e+02, 1.004e+03, 6.750e-02
1.855e+03, 5.000e-01, -5.550e+02, 4.254e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.165e+02, 1.004e+03, 6.750e-02
1.855e+03, 5.000e-01, -5.250e+02, 4.224e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.175e+02, 1.005e+03, 6.751e-02
1.855e+03, 5.000e-01, -4.950e+02, 4.195e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.185e+02, 1.005e+03, 6.753e-02
1.855e+03, 5.000e-01, -4.650e+02, 4.165e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.194e+02, 1.005e+03, 6.754e-02
1.855e+03, 5.000e-01, -4.350e+02, 4.135e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.210e+02, 1.005e+03, 8.445e-02
1.855e+03, 5.000e-01, -4.050e+02, 4.106e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.229e+02, 1.006e+03, 8.448e-02
1.855e+03, 5.000e-01, -3.750e+02, 4.076e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.248e+02, 1.006e+03, 8.451e-02
1.855e+03, 5.000e-01, -3.450e+02, 4.047e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.269e+02, 1.006e+03, 7.186e-02
1.855e+03, 5.000e-01, -3.150e+02, 4.017e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.283e+02, 1.007e+03, 6.765e-02
1.855e+03, 5.000e-01, -2.850e+02, 3.987e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.297e+02, 1.007e+03, 6.766e-02
1.855e+03, 5.000e-01, -2.550e+02, 3.958e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.313e+02, 1.007e+03, 6.768e-02
1.855e+03, 5.000e-01, -2.250e+02, 3.928e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.330e+02, 1.007e+03, 6.769e-02
1.855e+03, 5.000e-01, -1.950e+02, 3.899e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.348e+02, 1.008e+03, 6.771e-02
1.855e+03, 5.000e-01, -1.650e+02, 3.869e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.368e+02, 1.008e+03, 6.773e-02
1.855e+03, 5.000e-01, -1.350e+02, 3.840e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.389e+02, 1.008e+03, 6.775e-02
1.855e+03, 5.000e-01, -1.050e+02, 3.828e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.855e+03, 5.000e-01, -7.500e+01, 3.799e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.424e+02, 1.009e+03, 3.389e-02
1.855e+03, 5.000e-01, -4.500e+01, 3.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.435e+02, 1.009e+03, 3.390e-02
1.855e+03, 5.000e-01, -1.500e+01, 3.739e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.446e+02, 1.009e+03, 3.390e-02
1.925e+03, 5.000e-01, -1.185e+03, 4.868e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.994e+02, 9.995e+02, 3.358e-08
1.925e+03, 5.000e-01, -1.155e+03, 4.843e+07, 0.000e+00, 5.609e-05, 0.000e+00, 8.997e+02, 9.996e+02, 1.884e-06
1.925e+03, 5.000e-01, -1.125e+03, 4.818e+07, 3.957e-04, 6.164e-02, 0.000e+00, 9.008e+02, 1.014e+03, 5.276e+03
1.925e+03, 5.000e-01, -1.095e+03, 4.788e+07, 5.000e-04, 6.159e-02, 0.000e+00, 9.013e+02, 1.014e+03, 5.280e+03
1.925e+03, 5.000e-01, -1.065e+03, 4.759e+07, 2.956e-04, 6.150e-02, 0.000e+00, 9.004e+02, 1.014e+03, 5.258e+03
1.925e+03, 5.000e-01, -1.035e+03, 4.729e+07, 0.000e+00, 6.014e-02, 0.000e+00, 8.989e+02, 1.013e+03, 5.118e+03
1.925e+03, 5.000e-01, -1.005e+03, 4.699e+07, 0.000e+00, 3.931e-02, 0.000e+00, 8.979e+02, 1.008e+03, 3.330e+03
1.925e+03, 5.000e-01, -9.750e+02, 4.669e+07, 0.000e+00, 2.834e-02, 0.000e+00, 8.980e+02, 1.006e+03, 2.395e+03
1.925e+03, 5.000e-01, -9.450e+02, 4.640e+07, 0.000e+00, 2.815e-02, 0.000e+00, 8.987e+02, 1.006e+03, 2.380e+03
1.925e+03, 5.000e-01, -9.150e+02, 4.610e+07, 0.000e+00, 2.675e-02, 0.000e+00, 8.998e+02, 1.006e+03, 2.261e+03
1.925e+03, 5.000e-01, -8.850e+02, 4.580e+07, 0.000e+00, 2.248e-02, 0.000e+00, 9.010e+02, 1.006e+03, 1.899e+03
